Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitrile,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_thiazole,fr_thiophene,fr_urea
UNC10225347A,13.628866500157384,-4.246652208780412,13.628866500157384,0.11834809402032187,0.521940331832355,434.4999999999998,408.29200000000026,434.2066386920007,166,0.3190167963817682,-0.4967658883837371,0.4967658883837371,0.3190167963817682,1.21875,2.0625,2.90625,10.978777987575121,-0.24553523324184093,3.081908041252297e-16,-2.5434572368530817,1.5706497004751916e-16,-2.7463970005305063,1.5827749862405873,-0.9450026611395258,44.95278277772833,41.40802644439134,15.40802644439134,26.0221923630756,21.01914988340926,8.177509096909386,5.294211200155652,5.294211200155652,3.2536761698812637,3.2536761698812637,2.0028730647412774,2.0028730647412774,-4.01,6.277856056361541,9.864624385889362,5.367491339743665,223.0350868219282,30.303075698315705,17.316886444402837,4.235526234984602,5.948339280986494,0.0,6.031114512338072,0.0,9.77851570501903,4.9839785209472085,0.0,6.042418707663295,48.66985585497244,48.084732529507605,40.12031748499937,50.031236118571606,29.172089120526717,0.0,15.277770395182792,0.0,12.390817369679024,42.58916072382429,60.55466357978442,11.49902366656781,100.64,156.20575446038234,4.794537184071822,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,19.441682949494513,35.762973026899665,220.42172347849305,0.0,20.35722456460689,-1.6840894077890987,-2.4334774258438228,-5.018962653716445,-17.544272208950492,-5.454611155258115,-8.168185656421,-6.6420162017877225,0.2608695652173913,32,3,9,0,1,1,2,1,3,7,3,9,9,0,1,1,4,3.6378000000000013,124.0751,0,0,0,0,2,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,2,4,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UNC10225348A,13.152915773440292,-3.693056796824351,13.152915773440292,0.17738470542537899,0.32486234331210506,474.9729999999999,455.82100000000025,474.09172452800055,164,0.26217237060292614,-0.48416334481782103,0.48416334481782103,0.26217237060292614,1.2424242424242424,2.090909090909091,2.909090909090909,11.83819496622563,-0.24466742261427818,0.5304974888305725,-2.4482039995608327,0.5933826476977428,-2.482024696685773,2.974169188366928,-1.0073047994349456,39.26218385448684,34.89156372640065,17.46398925334683,23.89825446799211,18.14288453566402,9.942918398601057,6.070621333874191,7.447656573646198,4.078309294733514,5.403908050907039,2.6497154995565797,3.663210553197861,-3.6799999999999984,8.590431781836546,8.689774431045677,4.082704155344356,225.60674477363833,10.456579929526322,29.381889300759507,2.8236841566564013,0.0,5.907179729351506,0.0,14.345615352810384,4.9839785209472085,0.0,11.336785877934737,35.770614720885696,48.19088863900615,33.0865696032418,28.853262665445378,35.65797974942201,39.87830693275128,0.0,14.53505668968577,5.719716975726273,12.931910144245666,0.0,94.53658121136834,21.87749679336576,83.03,152.00628628929005,4.794537184071822,0.0,11.336785877934737,4.567099647791355,0.0,0.0,0.0,0.0,9.967957041894417,42.46438245558272,163.15137781872065,6.3415257495920905,19.599740086792274,-1.567572581248974,-3.900794655204436,-2.7078413624147757,-8.893766245782261,-6.051834235852392,-3.693056796824351,0.0,0.08,33,2,6,0,0,0,2,3,5,6,1,8,7,0,0,0,5,6.041300000000004,131.1908999999999,0,0,0,0,3,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
UNC10225349A,13.132205176827165,-3.7003342791222735,13.132205176827165,0.06552641854364438,0.5385511266225183,438.9189999999997,415.7350000000001,438.1571016560007,160,0.2526335427081012,-0.3777778199763259,0.3777778199763259,0.2526335427081012,1.2258064516129032,2.0,2.774193548387097,11.189383553522166,-0.24421708694001545,0.012770227322669643,-2.6821824385697837,0.13171729684504427,-2.797249229041776,2.1079201276473025,-1.0056600997095604,41.74567599654179,37.8777426269367,15.633671572955159,24.289029115481203,19.29988382945001,8.336207515959364,5.199585597385793,5.57755007039502,3.3080755070673518,3.5616217834859056,2.0174815375659536,2.1442546757752314,-3.36,6.8175595693887665,9.632430189130872,5.041608733122667,217.64495420440292,25.566212744515653,5.022633313741326,10.05338901281963,5.948339280986494,5.907179729351506,0.0,4.794537184071822,4.9839785209472085,4.9839785209472085,0.0,23.685777305559107,36.25451224597977,35.45659448679193,53.84459891792169,41.18209749626089,46.33648050245623,0.0,15.277770395182792,0.0,0.0,48.607053192173936,65.09832967755943,0.0,91.41,138.23120039781827,4.794537184071822,0.0,15.519536437427229,0.0,0.0,0.0,0.0,0.0,14.704819995694464,43.251637248621535,191.1695273194445,6.159838360304028,20.214047517090567,-1.6221556020922672,-4.781989978686651,-3.9866153456200486,-9.747170954786698,-1.0458004836206494,-18.165236387588372,0.0,0.22727272727272727,31,3,8,0,1,1,2,1,3,7,3,9,7,0,1,1,4,3.8134000000000023,122.91360000000003,0,0,0,0,2,0,0,0,0,1,1,3,3,0,0,0,0,0,0,0,1,5,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UNC10225350A,12.706837285623362,-2.9704924683818525,12.706837285623362,0.10664506697740839,0.7706759457685758,283.35599999999977,270.252,283.07793303600033,100,0.2282006233571423,-0.3084585960144122,0.3084585960144122,0.2282006233571423,1.65,2.55,3.3,11.3682407616162,-0.17838355352218685,0.3603371583993345,-2.2429339330354927,0.42434769597212263,-2.3714934729477255,2.5303784522244355,-0.8487356857663187,24.99711733102786,22.6581373674276,10.474633948355326,15.034487385823565,11.851226817695627,6.273296207623437,3.8224178492472936,4.63891443017502,2.539562926593048,3.253997434904809,1.5604536612129318,2.0707640242927607,-2.139999999999999,4.428153708906659,4.453198896696094,1.9986757989512514,137.75383845244045,5.309813353288376,0.0,8.64154693449143,5.907179729351506,0.0,0.0,9.886243741654903,0.0,5.098681808301038,11.336785877934737,12.08483741532659,41.79267182701323,23.01112187438027,13.741252054637581,22.69656545860064,33.96475331720233,0.0,10.190388365884118,5.893957685363079,12.745849802658759,5.309813353288376,35.56820794798407,10.440598685398296,57.78,71.4798684656059,4.794537184071822,0.0,21.10652644835427,16.428492435517818,0.0,0.0,0.0,0.0,5.098681808301038,17.90202827452882,102.98102975415459,0.6424069681821303,12.597058805258662,3.0484968525498486,-0.7343632290879316,-5.362392920456367,-2.7823137701254037,-5.806589127142185,0.0,0.0,0.2,20,2,4,1,0,1,1,2,3,3,2,5,3,1,0,1,4,3.6399000000000017,80.76040000000003,0,0,0,0,2,1,0,0,0,1,1,1,2,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UNC10225351A,14.56825925696139,-1.8923913458377617,14.56825925696139,0.1935364701436133,0.7049725167615731,344.29199999999986,333.20400000000006,344.0772622520003,126,0.27174941776334804,-0.35646660587370416,0.35646660587370416,0.27174941776334804,1.04,1.68,2.4,12.880951529481399,-0.0926957130511345,0.6407529063938611,-2.231866926654993,0.8388431899004414,-2.3164488907952414,3.2428567981458922,-0.4806024286029157,27.547005383792524,22.844817190955325,11.844817190955323,16.57093764036735,11.764049381977536,6.36962219097762,4.3588472112791825,4.3588472112791825,2.7949970070633054,2.7949970070633054,1.682025842032566,1.682025842032566,-3.349999999999999,7.689383736353436,6.641079627443266,3.3004596841545397,155.4249375402294,10.286816623517627,28.832976792669708,8.60692910302134,0.0,5.907179729351506,0.0,9.589074368143644,13.171245143024459,0.0,0.0,18.127256122989884,30.212093538316473,11.736346702511756,17.900278497228975,37.92083067335649,17.377810950400008,0.0,4.977003270229252,0.0,0.0,5.309813353288376,88.78473837350126,0.0,61.96,111.47236267718966,22.7603195111681,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,15.160511162188381,127.3763771426837,0.0,25.522654106689096,-0.5818473272892466,-5.382155863416687,-9.077090171296662,-9.606430790704366,-1.2515070966658264,0.0,0.0,0.0,25,2,4,0,0,0,2,1,3,2,2,7,4,0,0,0,3,3.915300000000001,84.93640000000002,0,0,0,0,1,1,0,0,0,2,2,0,2,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UNC10225352A,14.051405074447189,-5.577651427146033,14.051405074447189,0.08376765002373787,0.2892445756580084,481.3999999999998,464.2640000000001,481.13372948400047,178,0.4173904621869573,-0.3963066891321608,0.4173904621869573,0.3963066891321608,1.088235294117647,1.8823529411764706,2.6176470588235294,13.018632586762182,-0.1859082148995807,0.5986531494218096,-2.5536581566580874,0.6461608074090787,-2.6194726061721805,2.7902620518499326,-1.0698998214930144,39.298082239349085,32.91210310601902,15.912103106019014,22.98301134357704,16.905940629973244,8.550478744009423,6.026024396076099,6.026024396076099,3.8794134340092143,3.8794134340092143,2.5604329019328995,2.5604329019328995,-3.6699999999999977,10.300129274742195,8.934344274748348,4.809565496394514,212.48239375664454,10.418621544395588,5.693927994848461,1.4118420783282006,7.379538938219128,0.0,12.35259703488695,0.0,14.48335493551004,31.44117209434996,0.0,12.08483741532659,36.58501843964585,36.44812106523964,42.97932730542816,53.42451889803768,11.465039998602755,1.4311996572326342,19.582036743811077,0.0,18.725521936216328,18.36565828052061,65.76962435866658,22.514758973090913,75.34,136.8406035470972,26.34249028604892,0.0,4.5153978936156225,0.0,0.0,0.0,0.0,0.0,20.175447041302668,23.404420078114132,219.26997110167017,0.0,6.974331832939784,6.614457492843982,-10.515206386135286,-1.46069176744772,-10.871404348438514,-18.160248871668294,-7.76787572043072,0.0,0.22727272727272727,34,2,6,0,0,0,1,3,4,6,2,12,7,0,0,0,4,5.290200000000003,111.85050000000001,0,1,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,6,0,0,1,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UNC10225353A,13.617055985974634,-4.101190541454045,13.617055985974634,0.026451163441603143,0.6897959107204382,348.44999999999965,324.2580000000001,348.1950113880007,134,0.32434950579697885,-0.30768455523969973,0.32434950579697885,0.30768455523969973,1.1153846153846154,1.8461538461538463,2.5,10.278597929248788,-0.24702381042468083,4.3034616196061196e-18,-2.609885494779053,9.635042167121427e-17,-2.553252223772855,0.8777233326179452,-1.0945388676421017,39.17676189578944,36.6971026724637,12.697102672463696,22.316067016249157,18.613798920481702,6.719371729481785,4.662411573459941,4.662411573459941,2.705435643467439,2.705435643467439,1.6535216695987947,1.6535216695987947,-3.0799999999999987,4.60174782998792,7.037858413083721,4.1139674688315,187.4391294107295,5.309813353288376,5.817862777835028,2.8236841566564013,0.0,0.0,6.031114512338072,5.309813353288376,9.476340119217006,5.098681808301038,0.0,56.3312213819005,31.02156694794886,33.593898125786275,25.08889983123422,37.77490957647307,17.536363564856664,0.0,9.780484743446223,0.0,32.8225589385795,10.619626706576751,71.68156656317842,5.687386274683562,58.95,138.34750204787488,4.794537184071822,0.0,4.681802935145185,0.0,0.0,0.0,0.0,0.0,5.098681808301038,32.980372392401236,193.19202597222878,0.0,13.617055985974634,2.571986273006293,-9.26181762681506,-1.4886366738053243,-14.241148233989373,0.0,-15.472799029933288,0.0,0.23809523809523808,26,2,5,0,0,0,2,1,3,3,2,5,4,0,0,0,3,5.122220000000004,106.08440000000003,0,0,0,0,2,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
UNC10225354A,14.57250381303434,-4.517105778308415,14.57250381303434,0.23273499520957808,0.308784286641935,527.6690000000006,490.3730000000004,527.289640044001,204,0.3243699907633604,-0.49160760933570297,0.49160760933570297,0.3243699907633604,1.1282051282051282,1.8974358974358974,2.641025641025641,10.114907943539123,-0.24705502146709146,-7.331864060609584e-17,-2.7228222728104154,5.2594366136223274e-17,-2.853971556780407,0.6329352719351781,-1.0945902122613087,59.47772680411067,55.96081284889138,18.96081284889138,33.64501781813358,28.601115894659365,10.206688703659447,7.047666475021637,7.047666475021637,4.3919264693700555,4.3919264693700555,2.7817779085156293,2.7817779085156293,-3.8799999999999994,7.056266795603587,11.471316997387188,6.407509731014799,281.5561561067143,14.783539260888475,18.126359854035222,2.8236841566564013,0.0,0.0,6.031114512338072,10.209723084138854,9.476340119217006,5.098681808301038,0.0,62.37364008956379,31.02156694794886,66.3940906700015,53.48956648494195,65.06849671428608,28.308811993786254,0.0,14.680394474296701,0.0,32.8225589385795,49.78716148827344,77.7239852708417,11.436898107967467,80.65,204.97932553029887,4.794537184071822,0.0,4.681802935145185,0.0,0.0,0.0,0.0,0.0,9.835544762101087,55.5370965764142,318.5984814567605,0.0,13.642516218932617,-0.5778317145514333,-10.500430073233375,-3.415209246782016,-18.963270100601434,0.0,-41.70092320719166,0.0,0.3548387096774194,39,2,8,0,1,1,3,1,4,6,2,8,8,0,1,1,5,5.986420000000006,156.34439999999967,0,0,0,0,2,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,2,2,0,3,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UNC10225355A,13.32655509195056,-3.729476007606645,13.32655509195056,0.027441184807256214,0.735612018877898,324.3839999999997,304.22400000000005,324.15862588000056,124,0.260667033464504,-0.3777758791879144,0.3777758791879144,0.260667033464504,1.375,2.2083333333333335,3.0416666666666665,10.86547389937396,-0.24372523179979366,-2.830318498311901e-17,-2.67197622820292,1.3406704395627773e-17,-2.798353574048974,1.4492649951115786,-1.0056667089875515,34.07446760021749,31.60535096292756,11.60535096292756,19.58578118860535,16.322047210945563,6.3220472109455645,4.286996563131203,4.286996563131203,2.841201283508898,2.841201283508898,1.8041221110335142,1.8041221110335142,-2.6,4.517604090577063,6.126706884994732,2.6914324116114012,167.57405770522232,14.203872332441883,5.817862777835028,0.0,5.777653723919194,5.559266895052007,0.0,9.195231790333615,0.0,4.9839785209472085,0.0,24.16967483065318,17.97879510068967,35.494204166435374,42.91772562504228,32.15203407720445,11.595516501754222,0.0,13.951772775000357,0.0,13.348751801611623,31.011599585314947,64.0385910224638,0.0,51.769999999999996,110.30001199622232,4.794537184071822,0.0,13.867703984903626,0.0,0.0,0.0,0.0,0.0,9.720841474747257,27.415171123404395,167.26009046009978,0.0,16.697011399078043,0.0,-4.151461513215886,-2.6335866900772653,-5.963421938544595,-2.449015600067188,-21.759616117272927,0.0,0.3333333333333333,24,0,6,0,1,1,1,2,3,6,0,6,4,0,1,1,4,1.68932,92.76500000000004,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC10225356A,12.665264385094154,-3.748972978513925,12.665264385094154,0.1708379393424031,0.6650258780289616,312.3769999999996,292.217,312.1698592600005,120,0.25354682291737546,-0.36543132429415365,0.36543132429415365,0.25354682291737546,1.7826086956521738,2.739130434782609,3.5217391304347827,10.407029272605952,-0.24368239049199603,3.5434696258546785e-18,-2.542556508555645,1.2889959568356403e-16,-2.6865675333765937,1.6356395380328546,-0.9474686271592819,33.57446760021749,31.091529863463613,11.091529863463611,19.221879994653925,15.649866897981493,5.913798920481701,3.8954001486583376,3.8954001486583376,2.3443994602408504,2.3443994602408504,1.4442528238943406,1.4442528238943406,-2.67,4.239401505913873,6.616616965961328,3.753021796117254,162.6523073327329,21.6491570355914,12.793156347860224,5.6473683133128025,5.948339280986494,5.907179729351506,0.0,4.794537184071822,4.9839785209472085,4.9839785209472085,0.0,12.08483741532659,37.36996560996459,36.71186064369591,8.224551337021321,32.41512591826612,23.36076806285659,0.0,15.277770395182792,5.719716975726273,19.242709486974704,23.61334607520864,41.469473024861934,0.0,104.96000000000001,113.40601362562816,4.794537184071822,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,9.967957041894417,27.620588734194296,159.30521808021035,0.0,19.66281782004838,-1.1855846139009332,-4.056918279632025,-4.397470028134712,-8.243178754380645,-5.065953774977493,-10.435597115899608,0.0,0.3125,23,5,7,0,1,1,1,1,2,6,4,7,6,0,1,1,3,1.4013199999999997,89.90900000000002,0,0,0,0,2,0,0,0,0,1,1,2,3,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UNC10225357A,14.616963729507297,-4.591770744295322,14.616963729507297,0.309329884731671,0.6899741457324371,396.4699999999997,371.27000000000015,396.20738764000066,152,0.22033447973586137,-0.37879274035458216,0.37879274035458216,0.22033447973586137,1.3103448275862069,2.1379310344827585,2.896551724137931,10.69348406748678,-0.2438035530915653,1.434775835161427e-17,-2.7393942551219013,2.7970306821761674e-18,-2.8453516451127103,1.1787895976565042,-1.079742787927049,42.0660314317802,38.969494336472835,13.969494336472838,23.962791286317096,19.89854608871812,7.504118897718205,4.993039830727293,4.993039830727293,3.1780878680356524,3.1780878680356524,2.0860655087813607,2.0860655087813607,-2.8399999999999994,5.645490771912751,8.668695828741045,4.600769076362176,204.156553912039,15.023679577317676,7.1879793972161155,2.8236841566564013,5.948339280986494,0.0,0.0,4.899909730850478,19.342350610516448,0.0,0.0,0.0,43.436910556941534,55.064679454022134,48.8399531898762,43.47840895004635,5.948339280986494,0.0,24.41894494148346,0.0,19.721676702941004,38.32826651450669,48.026614088177055,22.645235476242377,82.09,139.57004179370415,4.39041504767482,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,19.688798516641675,34.35113094857146,224.5373619852436,0.0,9.822165637571949,0.0,-6.670820348677771,-2.918700862317561,-6.709078016523454,-6.1809147980179775,-28.713346930612072,0.0,0.38095238095238093,29,2,7,0,1,1,1,2,3,7,1,8,8,0,1,1,4,2.759120000000001,109.67240000000002,0,0,1,0,4,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC10225358A,8.776137077784128,-3.1892652371606793,8.776137077784128,0.17375382744159795,0.4059138900349652,456.8929999999999,439.75700000000023,456.11015146400047,162,0.22722425350057066,-0.4861448570551283,0.4861448570551283,0.22722425350057066,1.0303030303030303,1.878787878787879,2.757575757575758,12.675749049345088,-0.17936219810678708,0.6130556146283735,-2.4774003876190895,0.7226441475677697,-2.581193964898822,3.1542905256979137,-0.931196379015137,37.099047147670305,32.8777426269367,16.633671572955155,23.122493454479944,17.36515359268211,9.295904470191378,6.123365721907194,6.50133019491642,4.1522098230778575,4.34119205958247,2.8300957472929533,2.92458686554526,-4.169999999999999,8.642329804877052,8.068127957350802,3.701072010384763,217.2831722733555,14.783539260888475,18.811898480681037,12.910865744896011,5.948339280986494,0.0,0.0,0.0,9.967957041894417,9.72878298927049,5.098681808301038,23.685777305559107,42.29693095364306,34.6616802094147,38.70621710288525,32.81770488465181,28.753366163518834,0.0,24.795421839465945,0.0,0.0,18.427783839120952,77.7926108120038,34.01378263965872,86.46000000000001,142.07679021078144,0.0,0.0,5.309813353288376,4.630101180969453,0.0,0.0,0.0,0.0,20.16532065849649,44.418644774884356,151.47334487374258,5.985823075259265,7.920643319995921,7.611385762880323,-3.4153870757071383,-2.4917882799818747,-7.849985817316449,-1.6276869975989272,-6.328571083495954,0.0,0.08333333333333333,33,1,8,0,1,1,2,3,5,8,1,9,4,0,0,0,6,5.021500000000002,125.17370000000001,0,0,0,0,5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNC10225359A,13.752381585396643,-5.472865482474629,13.752381585396643,0.28389100213467033,0.2508823305572443,524.9300000000006,504.7700000000003,524.1226882200006,188,0.41741842768680637,-0.32188510100355144,0.41741842768680637,0.32188510100355144,0.8918918918918919,1.5405405405405406,2.189189189189189,12.70290939737805,-0.24363044961183647,0.5973574356522272,-2.3641246905228637,0.6524368158766849,-2.4213501858116273,2.967363383821527,-0.9448413265877107,43.87291431849607,37.61720885496446,18.37313780098292,25.940852233909883,19.29467240498202,9.830996091491375,6.491108842290659,6.869073315299885,4.013835033440038,4.29730838819696,2.4671348842915073,2.668768859686672,-4.369999999999998,10.548661048841328,10.713378421930276,6.447000239755939,243.32818526286528,15.929440059865126,0.0,4.235526234984602,0.0,5.907179729351506,12.207413029781547,9.77851570501903,4.794537184071822,13.171245143024459,0.0,29.7281960132224,77.92401496135633,39.08367640588787,29.776704591821396,50.298741201046475,40.60139295597278,0.0,4.9839785209472085,0.0,13.028190634739154,15.929440059865126,106.56780270242137,11.126902983393991,83.12,170.34297609287157,22.760319511168102,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,39.139361580110865,205.11558152503977,5.536625142027045,30.16981700478933,-3.007679606962221,-11.164590103536515,-1.774280489348581,-18.647484741278188,-7.38572908408208,-3.564481868870799,0.0,0.07407407407407407,37,3,6,0,0,0,3,1,4,3,3,10,6,0,0,0,4,7.625520000000005,137.90059999999988,0,0,0,0,1,0,0,0,0,2,2,1,3,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
UNC10225360A,8.614649688343096,-3.26947777334873,8.614649688343096,0.19997323220176755,0.5516162693289812,343.38599999999974,326.25000000000006,343.13207678400045,128,0.29309266480139395,-0.5079391485895695,0.5079391485895695,0.29309266480139395,1.0769230769230769,1.9230769230769231,2.730769230769231,11.28295550941045,-0.16440717318377432,0.49051129118274256,-2.3585902927694518,0.5568061181909271,-2.296383007550043,2.6777880254823767,-0.8086246971365365,32.45278277772834,29.6581373674276,12.6581373674276,19.88172881781258,15.309475108159491,6.954013222195669,4.568603025570701,4.568603025570701,2.8728048183342683,2.8728048183342683,1.7976285604330868,1.7976285604330868,-3.599999999999999,5.7061587753649,7.106693478885382,3.5661340665873973,174.51836069817915,15.155484498195637,31.550001957455574,1.4118420783282006,0.0,1.4311996572326342,0.0,0.0,9.967957041894417,0.0,0.0,30.212093538316473,47.86038244534006,11.073610489148358,24.707320503999338,31.818891565788757,22.40817398459965,1.4311996572326342,9.967957041894417,0.0,6.558985242916289,5.309813353288376,84.37584769762279,11.49902366656781,67.27000000000001,124.84203059170656,0.0,0.0,5.309813353288376,0.0,0.0,0.0,0.0,0.0,15.07676523300163,28.14128303191418,142.66673446397402,0.0,7.437233352299189,4.001325938441695,-2.2668921696353292,-2.445884723426781,-10.742128199762627,-0.7975775552081197,-3.26947777334873,0.0,0.047619047619047616,26,2,5,0,0,0,3,1,4,5,2,5,6,0,0,0,4,4.658000000000003,101.70150000000001,0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
